customer_id,city,customer_segment,battery_capacity_kwh,home_charging_access,preferred_station_type,base_sessions_per_month,peak_preference_score,price_sensitivity_score,convenience_score,station_loyalty_score,baseline_avg_session_kwh,incentive_response_score
CUST04261,Chennai,Price_Sensitive,46.1,0,Office_Commercial,12,0.503,0.798,0.01,0.8,19.4,0.717
CUST04262,Chennai,Convenience_First,63.7,1,Hotel,9,0.82,0.368,0.827,0.854,22.3,0.341
CUST04263,Hyderabad,Convenience_First,45.6,0,Highway,9,0.78,0.364,0.894,0.831,24.2,0.325
CUST04264,Delhi NCR,High_Mileage,66.9,0,Highway,15,0.709,0.602,0.75,0.7,32.9,0.497
CUST04265,Pune,High_Mileage,56.8,0,Highway,19,0.531,0.802,0.987,0.858,20.4,0.518
CUST04266,Hyderabad,Routine_Commuter,54.9,1,Office_Commercial,9,0.936,0.616,0.546,0.99,18.5,0.525
CUST04267,Pune,Routine_Commuter,62.3,1,Residential,9,0.4,0.658,0.778,0.665,25.1,0.496
CUST04268,Bengaluru,Price_Sensitive,56.7,1,Residential,10,0.711,0.948,0.544,0.493,28.1,0.76
CUST04269,Hyderabad,Convenience_First,71.9,0,Highway,8,0.737,0.305,0.838,0.9,27.2,0.289
CUST04270,Hyderabad,Convenience_First,60.5,1,Highway,8,0.81,0.432,0.753,0.8,24.0,0.398
CUST04271,Hyderabad,Routine_Commuter,52.3,1,Residential,9,0.859,0.314,0.488,0.834,19.7,0.386
CUST04272,Jaipur,Price_Sensitive,49.3,0,Mall_Retail,10,0.553,0.91,0.691,0.302,19.9,0.722
CUST04273,Chennai,Routine_Commuter,46.1,1,Residential,13,0.756,0.468,0.746,0.779,20.3,0.417
CUST04274,Lucknow,Routine_Commuter,46.5,1,Hotel,10,0.881,0.521,0.856,0.893,20.7,0.419
CUST04275,Bengaluru,Convenience_First,59.7,1,Residential,8,0.77,0.415,0.825,0.874,26.5,0.359
CUST04276,Chennai,Routine_Commuter,74.7,0,Mall_Retail,14,0.779,0.544,0.803,0.759,34.0,0.453
CUST04277,Jaipur,High_Mileage,70.2,0,Transit_Public,16,0.53,0.745,0.644,0.814,23.5,0.562
CUST04278,Delhi NCR,Price_Sensitive,58.9,1,Mall_Retail,8,0.695,0.675,0.533,0.4,21.4,0.624
CUST04279,Jaipur,Convenience_First,59.9,0,Highway,5,0.848,0.226,0.88,0.698,26.8,0.278
CUST04280,Ahmedabad,Routine_Commuter,60.5,1,Fleet,10,0.659,0.748,0.723,0.741,25.7,0.572
CUST04281,Kochi,Convenience_First,55.9,1,Transit_Public,5,0.81,0.323,0.834,0.835,21.3,0.317
CUST04282,Mumbai,Routine_Commuter,53.9,1,Residential,10,0.654,0.575,0.524,0.8,31.1,0.507
CUST04283,Ahmedabad,Routine_Commuter,43.9,1,Office_Commercial,14,0.825,0.402,0.816,0.716,15.7,0.383
CUST04284,Delhi NCR,Convenience_First,64.5,1,Mall_Retail,6,0.824,0.371,0.953,0.806,29.2,0.325
CUST04285,Delhi NCR,Routine_Commuter,43.0,1,Residential,9,0.684,0.479,0.852,0.754,19.9,0.398
CUST04286,Chennai,Price_Sensitive,41.7,0,Mall_Retail,9,0.65,0.933,0.602,0.439,10.1,0.742
CUST04287,Mumbai,High_Mileage,69.1,0,Fleet,23,0.751,0.665,0.699,0.965,27.2,0.506
CUST04288,Jaipur,Price_Sensitive,47.0,0,Residential,8,0.508,0.775,0.331,0.582,20.5,0.674
CUST04289,Jaipur,Convenience_First,67.6,0,Mall_Retail,5,0.771,0.322,0.899,0.81,25.1,0.303
CUST04290,Hyderabad,High_Mileage,76.3,0,Office_Commercial,25,0.507,0.607,0.659,0.884,20.5,0.47
CUST04291,Mumbai,Convenience_First,41.3,1,Mall_Retail,6,0.848,0.267,0.987,0.632,19.3,0.29
CUST04292,Ahmedabad,Price_Sensitive,38.2,1,Mall_Retail,12,0.559,0.78,0.401,0.62,16.8,0.661
CUST04293,Hyderabad,Routine_Commuter,62.6,1,Mall_Retail,13,0.757,0.476,0.583,0.686,21.8,0.468
CUST04294,Delhi NCR,Convenience_First,57.7,0,Office_Commercial,6,0.837,0.306,0.9,0.753,29.0,0.309
CUST04295,Bengaluru,Price_Sensitive,51.3,0,Mall_Retail,11,0.653,0.783,0.304,0.525,13.3,0.707
CUST04296,Ahmedabad,Routine_Commuter,51.6,0,Office_Commercial,10,0.778,0.813,0.563,0.635,21.9,0.667
CUST04297,Bengaluru,Convenience_First,73.2,0,Highway,10,0.743,0.23,0.777,0.898,31.1,0.261
CUST04298,Kochi,High_Mileage,61.3,0,Fleet,24,0.749,0.66,0.688,0.869,14.2,0.52
CUST04299,Chennai,Convenience_First,65.5,1,Transit_Public,6,0.662,0.2,0.817,0.794,31.0,0.244
CUST04300,Bengaluru,Routine_Commuter,66.9,0,Residential,13,0.592,0.321,0.612,0.765,28.3,0.349
CUST04301,Kolkata,Convenience_First,61.0,0,Highway,9,0.937,0.248,0.881,0.759,32.9,0.29
CUST04302,Lucknow,Price_Sensitive,47.1,1,Residential,7,0.638,0.806,0.508,0.515,23.2,0.678
CUST04303,Delhi NCR,Convenience_First,44.3,0,Highway,6,0.92,0.177,0.8,0.747,23.4,0.267
CUST04304,Chandigarh,Routine_Commuter,50.2,0,Office_Commercial,10,0.488,0.721,0.652,0.921,17.3,0.527
CUST04305,Hyderabad,Convenience_First,65.1,1,Residential,8,0.826,0.545,0.727,0.635,28.9,0.492
CUST04306,Hyderabad,Routine_Commuter,47.8,1,Office_Commercial,8,0.711,0.532,0.626,0.687,17.0,0.486
CUST04307,Kolkata,Price_Sensitive,51.6,0,Office_Commercial,6,0.437,0.594,0.519,0.421,25.0,0.553
CUST04308,Mumbai,High_Mileage,78.2,1,Mall_Retail,19,0.606,0.581,0.607,0.764,34.2,0.494
CUST04309,Kochi,Convenience_First,55.1,1,Transit_Public,8,0.947,0.47,0.812,0.973,22.7,0.395
CUST04310,Pune,Routine_Commuter,53.4,1,Office_Commercial,8,0.882,0.594,0.864,0.617,18.1,0.5
CUST04311,Chennai,Routine_Commuter,45.6,0,Highway,10,0.734,0.668,0.548,0.673,14.8,0.58
CUST04312,Lucknow,High_Mileage,62.7,0,Fleet,19,0.44,0.519,0.578,0.91,35.4,0.428
CUST04313,Delhi NCR,Convenience_First,57.7,0,Transit_Public,9,0.793,0.329,0.775,0.918,21.1,0.317
CUST04314,Chandigarh,High_Mileage,82.3,0,Fleet,19,0.99,0.7,0.646,0.733,49.9,0.595
CUST04315,Delhi NCR,Price_Sensitive,51.6,0,Mall_Retail,12,0.696,0.9,0.291,0.763,20.7,0.742
CUST04316,Bengaluru,Price_Sensitive,50.6,0,Fleet,8,0.656,0.764,0.45,0.196,22.6,0.717
CUST04317,Chennai,Convenience_First,68.9,0,Residential,8,0.842,0.269,0.886,0.742,23.3,0.294
CUST04318,Bengaluru,High_Mileage,42.8,0,Mall_Retail,23,0.834,0.601,0.608,0.889,14.7,0.509
CUST04319,Kochi,Price_Sensitive,42.4,0,Mall_Retail,9,0.547,0.767,0.562,0.781,17.9,0.597
CUST04320,Delhi NCR,Routine_Commuter,54.5,1,Office_Commercial,14,0.584,0.547,0.618,0.679,28.9,0.484
CUST04321,Delhi NCR,Convenience_First,63.7,1,Office_Commercial,10,0.744,0.264,0.829,0.99,29.6,0.255
CUST04322,Pune,Routine_Commuter,52.7,0,Residential,11,0.707,0.637,0.604,0.854,24.5,0.522
CUST04323,Hyderabad,Price_Sensitive,54.5,0,Hotel,8,0.591,0.498,0.357,0.577,13.8,0.525
CUST04324,Delhi NCR,Convenience_First,56.8,0,Hotel,6,0.83,0.27,0.82,0.895,24.1,0.283
CUST04325,Kolkata,High_Mileage,61.7,0,Highway,21,0.759,0.768,0.854,0.799,22.2,0.558
CUST04326,Chandigarh,Convenience_First,61.2,1,Mall_Retail,7,0.881,0.279,0.842,0.746,28.7,0.311
CUST04327,Lucknow,Routine_Commuter,56.0,0,Mall_Retail,11,0.758,0.457,0.695,0.704,15.3,0.432
CUST04328,Mumbai,Convenience_First,54.7,1,Office_Commercial,6,0.833,0.133,0.793,0.728,32.4,0.238
CUST04329,Bengaluru,Price_Sensitive,54.2,1,Mall_Retail,8,0.495,0.99,0.724,0.432,22.4,0.735
CUST04330,Hyderabad,Convenience_First,62.1,0,Mall_Retail,8,0.949,0.169,0.937,0.692,24.5,0.247
CUST04331,Hyderabad,Routine_Commuter,68.9,1,Mall_Retail,14,0.649,0.599,0.796,0.673,19.4,0.484
CUST04332,Chandigarh,Routine_Commuter,53.6,0,Office_Commercial,14,0.641,0.608,0.338,0.794,21.2,0.561
CUST04333,Pune,Price_Sensitive,61.1,0,Residential,12,0.561,0.803,0.833,0.584,20.5,0.593
CUST04334,Ahmedabad,Convenience_First,55.7,0,Office_Commercial,5,0.892,0.188,0.898,0.641,21.2,0.267
CUST04335,Kolkata,Routine_Commuter,67.5,0,Office_Commercial,9,0.792,0.538,0.591,0.821,27.6,0.484
CUST04336,Kochi,High_Mileage,80.8,0,Residential,22,0.692,0.704,0.749,0.808,31.9,0.535
CUST04337,Chennai,Convenience_First,58.5,1,Fleet,5,0.916,0.166,0.922,0.863,22.1,0.219
CUST04338,Mumbai,Convenience_First,65.6,0,Transit_Public,8,0.806,0.189,0.805,0.753,29.4,0.261
CUST04339,Hyderabad,Routine_Commuter,44.0,1,Highway,12,0.72,0.333,0.547,0.792,12.6,0.377
CUST04340,Lucknow,Convenience_First,70.5,1,Office_Commercial,6,0.875,0.29,0.799,0.663,36.3,0.338
CUST04341,Chennai,Price_Sensitive,44.6,1,Mall_Retail,12,0.333,0.668,0.244,0.883,18.2,0.57
CUST04342,Ahmedabad,Convenience_First,39.3,0,Hotel,8,0.756,0.298,0.777,0.756,19.2,0.321
CUST04343,Kolkata,Convenience_First,62.3,0,Mall_Retail,5,0.855,0.276,0.784,0.807,25.5,0.309
CUST04344,Ahmedabad,Price_Sensitive,54.5,1,Office_Commercial,10,0.803,0.846,0.378,0.625,18.8,0.726
CUST04345,Chennai,Convenience_First,57.7,0,Highway,10,0.904,0.294,0.941,0.844,24.6,0.288
CUST04346,Mumbai,Convenience_First,54.5,0,Highway,10,0.82,0.072,0.942,0.835,20.7,0.158
CUST04347,Mumbai,Convenience_First,63.6,0,Mall_Retail,8,0.845,0.172,0.832,0.885,37.0,0.23
CUST04348,Mumbai,High_Mileage,71.6,1,Fleet,21,0.711,0.99,0.632,0.891,32.1,0.706
CUST04349,Delhi NCR,Convenience_First,47.0,0,Mall_Retail,7,0.774,0.295,0.819,0.787,15.7,0.308
CUST04350,Hyderabad,High_Mileage,74.2,0,Highway,17,0.497,0.559,0.826,0.933,29.2,0.402
CUST04351,Chennai,Routine_Commuter,63.1,1,Mall_Retail,9,0.602,0.695,0.705,0.867,30.3,0.521
CUST04352,Lucknow,Convenience_First,59.3,0,Mall_Retail,8,0.833,0.224,0.856,0.731,28.7,0.276
CUST04353,Delhi NCR,High_Mileage,47.4,0,Mall_Retail,24,0.451,0.57,0.656,0.898,20.6,0.443
CUST04354,Kochi,Price_Sensitive,43.4,0,Mall_Retail,9,0.3,0.99,0.609,0.589,19.1,0.714
CUST04355,Delhi NCR,Convenience_First,50.4,0,Residential,7,0.851,0.233,0.887,0.736,20.1,0.275
CUST04356,Hyderabad,Price_Sensitive,47.6,1,Office_Commercial,11,0.683,0.823,0.505,0.532,23.1,0.69
CUST04357,Chennai,Convenience_First,57.1,1,Highway,10,0.901,0.391,0.894,0.649,29.2,0.379
CUST04358,Lucknow,Convenience_First,49.4,0,Highway,5,0.789,0.223,0.773,0.644,17.2,0.301
CUST04359,Chennai,Price_Sensitive,62.8,1,Mall_Retail,7,0.175,0.99,0.638,0.68,26.3,0.682
CUST04360,Pune,Price_Sensitive,56.4,0,Mall_Retail,9,0.613,0.794,0.566,0.283,28.9,0.692
CUST04361,Delhi NCR,Convenience_First,67.6,0,Mall_Retail,8,0.985,0.154,0.971,0.931,25.4,0.199
CUST04362,Bengaluru,Convenience_First,79.8,0,Transit_Public,5,0.799,0.14,0.912,0.963,33.2,0.18
CUST04363,Delhi NCR,Convenience_First,61.5,1,Residential,9,0.795,0.358,0.912,0.635,30.0,0.349
CUST04364,Delhi NCR,Routine_Commuter,57.2,1,Office_Commercial,14,0.985,0.411,0.728,0.814,27.4,0.407
CUST04365,Jaipur,Price_Sensitive,50.1,1,Residential,8,0.307,0.832,0.724,0.407,23.4,0.633
CUST04366,Hyderabad,Routine_Commuter,64.4,1,Residential,11,0.576,0.522,0.811,0.773,13.0,0.417
CUST04367,Hyderabad,Routine_Commuter,59.2,0,Residential,14,0.694,0.212,0.668,0.867,15.8,0.272
CUST04368,Mumbai,Price_Sensitive,54.6,1,Office_Commercial,6,0.635,0.71,0.647,0.677,26.0,0.573
CUST04369,Kochi,Price_Sensitive,58.3,0,Transit_Public,12,0.756,0.799,0.693,0.597,31.2,0.637
CUST04370,Delhi NCR,Routine_Commuter,53.1,1,Office_Commercial,13,0.723,0.484,0.516,0.503,23.4,0.51
CUST04371,Jaipur,Convenience_First,66.3,0,Mall_Retail,8,0.828,0.262,0.916,0.831,30.0,0.269
CUST04372,Delhi NCR,Price_Sensitive,53.2,0,Mall_Retail,6,0.177,0.851,0.34,0.762,18.9,0.654
CUST04373,Pune,Price_Sensitive,42.2,1,Office_Commercial,6,0.419,0.719,0.424,0.533,17.1,0.623
CUST04374,Chennai,Routine_Commuter,35.0,0,Residential,9,0.768,0.555,0.657,0.802,15.0,0.48
CUST04375,Chennai,Routine_Commuter,58.8,0,Office_Commercial,14,0.807,0.326,0.707,0.566,24.3,0.384
CUST04376,Lucknow,Routine_Commuter,53.9,1,Office_Commercial,10,0.742,0.656,0.727,0.548,24.4,0.557
CUST04377,Kochi,Price_Sensitive,47.0,0,Transit_Public,11,0.438,0.754,0.572,0.658,14.7,0.596
CUST04378,Chandigarh,Convenience_First,58.4,1,Fleet,10,0.761,0.312,0.854,0.742,14.0,0.316
CUST04379,Delhi NCR,Routine_Commuter,71.1,1,Residential,13,0.773,0.553,0.674,0.895,26.4,0.463
CUST04380,Mumbai,Routine_Commuter,58.3,0,Hotel,10,0.421,0.496,0.859,0.767,29.2,0.378
CUST04381,Ahmedabad,High_Mileage,81.0,0,Mall_Retail,16,0.642,0.545,0.611,0.924,35.3,0.453
CUST04382,Jaipur,Routine_Commuter,60.3,1,Mall_Retail,13,0.664,0.571,0.591,0.79,24.6,0.494
CUST04383,Chandigarh,Convenience_First,66.8,0,Highway,5,0.766,0.321,0.899,0.789,27.5,0.305
CUST04384,Lucknow,Routine_Commuter,44.9,1,Transit_Public,13,0.721,0.539,0.701,0.789,8.8,0.46
CUST04385,Hyderabad,Convenience_First,62.2,0,Mall_Retail,5,0.78,0.064,0.824,0.821,27.3,0.175
CUST04386,Kolkata,Convenience_First,66.6,0,Highway,9,0.81,0.389,0.837,0.869,24.6,0.347
CUST04387,Mumbai,Convenience_First,69.3,0,Hotel,10,0.835,0.094,0.862,0.778,28.9,0.196
CUST04388,Hyderabad,Routine_Commuter,44.6,1,Residential,13,0.695,0.416,0.731,0.549,15.7,0.42
CUST04389,Kochi,Convenience_First,57.4,0,Hotel,8,0.876,0.17,0.99,0.747,33.7,0.221
CUST04390,Chennai,Price_Sensitive,35.0,0,Transit_Public,7,0.401,0.868,0.481,0.462,15.6,0.702
CUST04391,Bengaluru,High_Mileage,62.7,0,Residential,15,0.7,0.64,0.596,0.838,32.7,0.527
CUST04392,Delhi NCR,Routine_Commuter,56.3,1,Residential,9,0.587,0.453,0.576,0.577,22.0,0.456
CUST04393,Bengaluru,Routine_Commuter,55.3,1,Office_Commercial,14,0.766,0.402,0.788,0.578,25.7,0.404
CUST04394,Kolkata,Convenience_First,67.7,0,Highway,9,0.902,0.181,0.823,0.813,29.7,0.253
CUST04395,Bengaluru,Routine_Commuter,44.7,1,Mall_Retail,13,0.674,0.507,0.72,0.623,11.6,0.459
CUST04396,Chennai,Convenience_First,53.8,0,Fleet,5,0.93,0.229,0.904,0.757,17.1,0.275
CUST04397,Pune,Convenience_First,42.2,1,Highway,5,0.61,0.251,0.901,0.648,17.7,0.272
CUST04398,Kolkata,Routine_Commuter,61.5,0,Residential,8,0.908,0.395,0.669,0.532,25.2,0.445
CUST04399,Delhi NCR,Convenience_First,79.6,0,Highway,6,0.759,0.342,0.826,0.755,26.4,0.336
CUST04400,Pune,High_Mileage,80.9,0,Fleet,25,0.4,0.613,0.639,0.899,21.3,0.464
CUST04401,Chennai,Price_Sensitive,52.2,1,Highway,11,0.579,0.913,0.425,0.506,21.3,0.749
CUST04402,Kolkata,Convenience_First,76.7,0,Fleet,6,0.903,0.425,0.921,0.823,33.1,0.366
CUST04403,Delhi NCR,High_Mileage,75.1,1,Highway,20,0.697,0.538,0.786,0.792,37.0,0.44
CUST04404,Delhi NCR,Price_Sensitive,40.9,0,Residential,7,0.572,0.611,0.437,0.537,8.0,0.575
CUST04405,Chennai,Convenience_First,59.9,0,Transit_Public,6,0.818,0.391,0.826,0.709,21.4,0.375
CUST04406,Chennai,Price_Sensitive,53.9,1,Hotel,10,0.567,0.72,0.294,0.378,23.5,0.687
CUST04407,Kochi,Routine_Commuter,65.8,1,Office_Commercial,10,0.775,0.582,0.592,0.591,25.5,0.54
CUST04408,Chandigarh,Price_Sensitive,57.9,0,Residential,11,0.402,0.765,0.773,0.657,28.8,0.558
CUST04409,Pune,Price_Sensitive,41.1,0,Highway,7,0.37,0.727,0.414,0.381,17.9,0.647
CUST04410,Kolkata,Routine_Commuter,39.8,1,Residential,9,0.693,0.436,0.771,0.76,13.2,0.391
CUST04411,Delhi NCR,Routine_Commuter,59.9,1,Office_Commercial,10,0.621,0.553,0.561,0.572,25.1,0.518
CUST04412,Hyderabad,Price_Sensitive,56.0,1,Mall_Retail,9,0.597,0.658,0.387,0.537,19.9,0.613
CUST04413,Mumbai,Price_Sensitive,43.7,1,Highway,8,0.614,0.925,0.415,0.654,20.3,0.739
CUST04414,Delhi NCR,Convenience_First,67.7,1,Transit_Public,7,0.735,0.242,0.904,0.99,23.9,0.227
CUST04415,Kochi,Convenience_First,58.1,0,Mall_Retail,7,0.736,0.314,0.87,0.835,24.0,0.297
CUST04416,Chandigarh,Routine_Commuter,52.8,0,Office_Commercial,14,0.99,0.492,0.878,0.41,19.5,0.482
CUST04417,Bengaluru,Routine_Commuter,53.2,0,Residential,12,0.977,0.669,0.619,0.692,17.2,0.588
CUST04418,Bengaluru,Price_Sensitive,58.2,0,Mall_Retail,7,0.397,0.835,0.335,0.462,25.9,0.713
CUST04419,Mumbai,Routine_Commuter,56.3,0,Office_Commercial,12,0.7,0.58,0.717,0.517,25.9,0.518
CUST04420,Delhi NCR,Routine_Commuter,49.3,0,Transit_Public,8,0.838,0.257,0.848,0.691,22.7,0.302
CUST04421,Bengaluru,Routine_Commuter,63.5,1,Office_Commercial,13,0.645,0.393,0.583,0.743,30.4,0.403
CUST04422,Pune,Price_Sensitive,42.7,0,Transit_Public,8,0.676,0.853,0.438,0.502,19.9,0.724
CUST04423,Delhi NCR,Convenience_First,58.8,1,Hotel,10,0.793,0.358,0.909,0.817,30.7,0.322
CUST04424,Chandigarh,Routine_Commuter,51.1,1,Office_Commercial,11,0.603,0.339,0.57,0.753,22.4,0.37
CUST04425,Hyderabad,Routine_Commuter,61.6,1,Office_Commercial,8,0.629,0.507,0.733,0.735,26.1,0.435
CUST04426,Chennai,Convenience_First,63.6,1,Hotel,7,0.771,0.155,0.865,0.635,27.5,0.244
CUST04427,Delhi NCR,Convenience_First,62.3,0,Residential,5,0.938,0.334,0.957,0.763,25.8,0.322
CUST04428,Hyderabad,Routine_Commuter,60.4,1,Office_Commercial,9,0.727,0.644,0.61,0.566,19.9,0.57
CUST04429,Mumbai,Routine_Commuter,56.8,1,Mall_Retail,11,0.592,0.413,0.662,0.862,22.0,0.375
CUST04430,Kolkata,Routine_Commuter,56.3,1,Mall_Retail,10,0.968,0.251,0.838,0.983,24.9,0.27
CUST04431,Pune,Convenience_First,64.1,0,Highway,10,0.783,0.269,0.932,0.828,36.3,0.266
CUST04432,Kolkata,Price_Sensitive,52.5,1,Residential,6,0.85,0.924,0.592,0.597,15.6,0.735
CUST04433,Pune,Routine_Commuter,43.4,1,Office_Commercial,14,0.798,0.477,0.565,0.889,16.1,0.446
CUST04434,Bengaluru,Routine_Commuter,54.1,1,Residential,9,0.99,0.372,0.99,0.851,24.2,0.328
CUST04435,Kolkata,Price_Sensitive,45.5,0,Hotel,6,0.529,0.721,0.544,0.608,18.6,0.599
CUST04436,Kochi,Convenience_First,58.3,1,Residential,8,0.937,0.292,0.788,0.889,21.7,0.313
CUST04437,Mumbai,Routine_Commuter,49.6,1,Office_Commercial,12,0.65,0.375,0.748,0.592,18.1,0.383
CUST04438,Chandigarh,Routine_Commuter,52.5,1,Office_Commercial,8,0.617,0.428,0.957,0.836,20.3,0.33
CUST04439,Jaipur,High_Mileage,51.8,0,Fleet,24,0.57,0.876,0.788,0.933,15.4,0.591
CUST04440,Chandigarh,Routine_Commuter,54.6,1,Office_Commercial,10,0.794,0.451,0.779,0.484,25.5,0.449
CUST04441,Hyderabad,Routine_Commuter,55.8,1,Transit_Public,13,0.841,0.465,0.643,0.986,19.8,0.413
CUST04442,Pune,Convenience_First,45.0,0,Highway,9,0.812,0.349,0.854,0.731,22.4,0.342
CUST04443,Pune,Price_Sensitive,43.7,1,Fleet,12,0.407,0.856,0.377,0.699,22.6,0.681
CUST04444,Pune,Routine_Commuter,48.2,0,Office_Commercial,12,0.748,0.538,0.645,0.663,21.6,0.492
CUST04445,Mumbai,Price_Sensitive,59.0,0,Mall_Retail,10,0.695,0.915,0.33,0.41,22.1,0.795
CUST04446,Hyderabad,High_Mileage,69.3,0,Highway,25,0.282,0.813,0.871,0.834,25.1,0.526
CUST04447,Lucknow,Routine_Commuter,48.9,1,Transit_Public,9,0.801,0.895,0.592,0.729,25.2,0.694
CUST04448,Chennai,Routine_Commuter,57.7,0,Residential,10,0.615,0.51,0.541,0.717,22.0,0.476
CUST04449,Pune,Routine_Commuter,68.2,0,Office_Commercial,8,0.527,0.621,0.745,0.742,33.4,0.484
CUST04450,Delhi NCR,Price_Sensitive,37.2,1,Transit_Public,7,0.656,0.912,0.671,0.616,19.3,0.691
CUST04451,Jaipur,Price_Sensitive,53.5,1,Office_Commercial,8,0.168,0.738,0.425,0.495,18.9,0.613
CUST04452,Chennai,Price_Sensitive,67.1,0,Office_Commercial,10,0.629,0.916,0.424,0.545,31.0,0.75
CUST04453,Pune,Price_Sensitive,68.8,1,Highway,12,0.567,0.791,0.384,0.436,27.7,0.699
CUST04454,Delhi NCR,Price_Sensitive,67.6,1,Highway,6,0.58,0.735,0.25,0.433,21.2,0.698
CUST04455,Mumbai,Routine_Commuter,53.7,0,Residential,10,0.665,0.501,0.982,0.773,18.9,0.38
CUST04456,Mumbai,Price_Sensitive,55.2,0,Mall_Retail,12,0.493,0.668,0.449,0.417,22.8,0.614
CUST04457,Lucknow,Routine_Commuter,61.0,1,Mall_Retail,11,0.485,0.56,0.646,0.694,24.7,0.473
CUST04458,Delhi NCR,Price_Sensitive,46.2,0,Transit_Public,9,0.428,0.662,0.536,0.551,24.9,0.567
CUST04459,Chennai,High_Mileage,66.0,0,Fleet,25,0.451,0.692,0.622,0.872,24.9,0.52
CUST04460,Chennai,High_Mileage,58.9,0,Highway,16,0.411,0.748,0.83,0.937,24.2,0.496
CUST04461,Ahmedabad,Routine_Commuter,50.6,1,Residential,9,0.742,0.162,0.759,0.897,22.5,0.227
CUST04462,Pune,Price_Sensitive,58.4,1,Mall_Retail,6,0.33,0.779,0.614,0.63,32.8,0.594
CUST04463,Bengaluru,Routine_Commuter,49.4,0,Office_Commercial,10,0.571,0.462,0.748,0.554,24.6,0.428
CUST04464,Bengaluru,Convenience_First,67.1,1,Highway,5,0.967,0.367,0.877,0.786,36.8,0.355
CUST04465,Kolkata,Routine_Commuter,53.0,1,Office_Commercial,12,0.774,0.513,0.764,0.553,20.0,0.474
CUST04466,Chennai,Routine_Commuter,54.7,1,Office_Commercial,11,0.732,0.479,0.688,0.7,24.5,0.444
CUST04467,Pune,High_Mileage,63.7,0,Highway,21,0.592,0.515,0.714,0.743,26.2,0.438
CUST04468,Kolkata,High_Mileage,81.8,0,Office_Commercial,23,0.895,0.601,0.906,0.773,32.5,0.473
CUST04469,Bengaluru,Routine_Commuter,62.2,0,Office_Commercial,12,0.867,0.224,0.659,0.59,18.1,0.34
CUST04470,Delhi NCR,Routine_Commuter,45.0,1,Residential,8,0.483,0.612,0.547,0.659,25.7,0.527
CUST04471,Chennai,Convenience_First,76.2,0,Highway,8,0.914,0.322,0.99,0.896,27.3,0.286
CUST04472,Delhi NCR,Routine_Commuter,50.2,1,Office_Commercial,12,0.633,0.599,0.612,0.72,18.5,0.512
CUST04473,Pune,Convenience_First,69.3,0,Fleet,7,0.717,0.272,0.746,0.625,25.5,0.328
CUST04474,Pune,Convenience_First,55.4,1,Office_Commercial,8,0.738,0.342,0.832,0.728,24.3,0.336
CUST04475,Kolkata,Price_Sensitive,54.5,0,Hotel,8,0.55,0.908,0.439,0.704,17.4,0.711
CUST04476,Chennai,Routine_Commuter,55.0,1,Residential,8,0.693,0.687,0.74,0.706,23.3,0.543
CUST04477,Lucknow,Price_Sensitive,46.9,0,Office_Commercial,7,0.386,0.848,0.508,0.312,21.3,0.706
CUST04478,Lucknow,Routine_Commuter,56.1,1,Hotel,12,0.667,0.589,0.649,0.78,21.2,0.494
CUST04479,Ahmedabad,Price_Sensitive,53.0,0,Residential,12,0.792,0.912,0.062,0.429,23.7,0.854
CUST04480,Jaipur,Routine_Commuter,62.3,0,Highway,14,0.667,0.402,0.741,0.773,24.4,0.374
CUST04481,Bengaluru,Routine_Commuter,54.0,0,Office_Commercial,10,0.71,0.56,0.92,0.648,24.4,0.448
CUST04482,Mumbai,Routine_Commuter,53.0,1,Office_Commercial,9,0.702,0.836,0.432,0.686,20.4,0.691
CUST04483,Delhi NCR,Routine_Commuter,47.1,0,Residential,13,0.821,0.501,0.719,0.705,16.6,0.458
CUST04484,Pune,Convenience_First,59.0,0,Highway,6,0.956,0.303,0.838,0.709,24.1,0.339
CUST04485,Delhi NCR,Routine_Commuter,70.6,1,Residential,14,0.696,0.328,0.551,0.679,34.8,0.388
CUST04486,Kolkata,Convenience_First,56.2,0,Highway,8,0.721,0.175,0.733,0.778,20.6,0.255
CUST04487,Lucknow,Price_Sensitive,54.4,0,Mall_Retail,11,0.495,0.856,0.278,0.623,21.0,0.722
CUST04488,Kolkata,Routine_Commuter,49.2,1,Office_Commercial,10,0.661,0.456,0.756,0.654,25.5,0.418
CUST04489,Delhi NCR,Price_Sensitive,47.0,0,Residential,8,0.499,0.864,0.528,0.636,19.9,0.674
CUST04490,Mumbai,Convenience_First,52.1,0,Fleet,10,0.732,0.229,0.897,0.746,26.4,0.258
CUST04491,Ahmedabad,Routine_Commuter,67.8,0,Residential,10,0.718,0.7,0.703,0.696,32.1,0.562
CUST04492,Ahmedabad,Price_Sensitive,39.2,0,Residential,8,0.275,0.968,0.31,0.664,16.6,0.748
CUST04493,Delhi NCR,High_Mileage,65.7,0,Office_Commercial,21,0.659,0.643,0.783,0.946,23.2,0.471
CUST04494,Chandigarh,Convenience_First,52.6,1,Residential,10,0.711,0.343,0.854,0.685,24.0,0.336
CUST04495,Delhi NCR,Routine_Commuter,52.4,1,Hotel,12,0.691,0.769,0.652,0.823,18.8,0.588
CUST04496,Delhi NCR,Convenience_First,65.2,0,Office_Commercial,10,0.667,0.157,0.915,0.866,33.1,0.19
CUST04497,Bengaluru,Convenience_First,64.9,0,Highway,10,0.764,0.18,0.823,0.726,27.4,0.252
